,screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users
838,serenentranquil,the ocean of glittah,1078505785381011457,1233375678403399681,/serenentranquil/status/1233375678403399681,2020-02-28 12:57:31,1582894651,I’m not ready for All The Bright Places tbh coz I just had a breakdown last night so it might be too heavy for me for now. I was excited about it yesterday tho :( #AlltheBrightPlaces @jenniferniven,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I’m not ready for All The Bright Places tbh coz I just had a breakdown last night so it might be too heavy for me for now. I was excited about it yesterday tho :( <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AlltheBrightPlaces?src=hash""><s>#</s><b><strong>AlltheBrightPlaces</strong></b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""47536608"" dir=""ltr"" href=""/jenniferniven""><s>@</s><b>jenniferniven</b></a></p>",[],['AlltheBrightPlaces'],False,[],,2,0,0,False,False,,[]
839,maintreasure,My Main Squeeze,725312307480412160,1233375490657968132,/maintreasure/status/1233375490657968132,2020-02-28 12:56:46,1582894606,Yes it’s finally out! All The Bright Places on Netflix. Danish title Som Stjerne på Himlen.  #kelliohara @kelliohara #AlltheBrightPlaces #Netflixpic.twitter.com/ZI93FbSBGW,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""da"">Yes it’s finally out! All The Bright Places on Netflix. Danish title Som Stjerne på Himlen.  <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/kelliohara?src=hash""><s>#</s><b>kelliohara</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1078443955"" dir=""ltr"" href=""/kelliohara""><s>@</s><b>kelliohara</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AlltheBrightPlaces?src=hash""><s>#</s><b><strong>AlltheBrightPlaces</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Netflix?src=hash""><s>#</s><b>Netflix</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/ZI93FbSBGW"">pic.twitter.com/ZI93FbSBGW</a></p>",[],"['kelliohara', 'AlltheBrightPlaces', 'Netflixpic']",True,['https://pbs.twimg.com/media/ER3UeD_XUAALQr-.jpg'],,0,0,0,False,False,,[]
840,FilmThreat,Film Threat,14234532,1233375321489133568,/FilmThreat/status/1233375321489133568,2020-02-28 12:56:06,1582894566,"""…explores some dark themes in the brightest way possible."" Lorry Kikta looks at the @NetflixFilm adaptation of Jennifer Niven's All The Bright Places.
https://filmthreat.com/reviews/all-the-bright-places/ … #AlltheBrightPlaces #Drama #Romance #Netflix #Adaptationpic.twitter.com/P4ODtL6zdw","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">""…explores some dark themes in the brightest way possible."" Lorry Kikta looks at the <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""976604963743842304"" dir=""ltr"" href=""/NetflixFilm""><s>@</s><b>NetflixFilm</b></a> adaptation of Jennifer Niven's All The Bright Places.
<a class=""twitter-timeline-link"" data-expanded-url=""https://filmthreat.com/reviews/all-the-bright-places/"" dir=""ltr"" href=""https://t.co/U4rqTjp1BI"" rel=""nofollow noopener"" target=""_blank"" title=""https://filmthreat.com/reviews/all-the-bright-places/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">filmthreat.com/reviews/all-th</span><span class=""invisible"">e-bright-places/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AlltheBrightPlaces?src=hash""><s>#</s><b><strong>AlltheBrightPlaces</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Drama?src=hash""><s>#</s><b>Drama</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Romance?src=hash""><s>#</s><b>Romance</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Netflix?src=hash""><s>#</s><b>Netflix</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Adaptation?src=hash""><s>#</s><b>Adaptation</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/P4ODtL6zdw"">pic.twitter.com/P4ODtL6zdw</a></p>",['https://filmthreat.com/reviews/all-the-bright-places/'],"['AlltheBrightPlaces', 'Drama', 'Romance', 'Netflix', 'Adaptationpic']",True,['https://pbs.twimg.com/media/ER3UUNKXsAEvpJo.jpg'],,7,2,0,False,False,,[]
841,chasingbleu,Mimi Gonzales,43258467,1233375213338812416,/chasingbleu/status/1233375213338812416,2020-02-28 12:55:40,1582894540,#AlltheBrightPlaces now on #Netflix!!! ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AlltheBrightPlaces?src=hash""><s>#</s><b><strong>AlltheBrightPlaces</strong></b></a> now on <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Netflix?src=hash""><s>#</s><b>Netflix</b></a>!!! <img alt=""😍"" aria-label=""Emoji: Smiling face with heart-shaped eyes"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f60d.png"" title=""Smiling face with heart-shaped eyes""/><img alt=""❤️"" aria-label=""Emoji: Red heart"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/2764.png"" title=""Red heart""/><img alt=""✨"" aria-label=""Emoji: Sparkles"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/2728.png"" title=""Sparkles""/></p>",[],"['AlltheBrightPlaces', 'Netflix']",False,[],,0,0,0,False,False,,[]
842,viancacamato,Vianca Adriana,481162530,1233374750790959109,/viancacamato/status/1233374750790959109,2020-02-28 12:53:50,1582894430,"hello, gusto ko lang sabihin na kapag tog netflix hindi nabigyang hustisya tong #AlltheBrightPlaces sa movie hindi ako mangangausap ng kahit na sino","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""tl"">hello, gusto ko lang sabihin na kapag tog netflix hindi nabigyang hustisya tong <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AlltheBrightPlaces?src=hash""><s>#</s><b><strong>AlltheBrightPlaces</strong></b></a> sa movie hindi ako mangangausap ng kahit na sino</p>",[],['AlltheBrightPlaces'],False,[],,2,0,1,True,False,,[]
843,kyxnnaxx,🍭,2617544041,1233374459387506692,/kyxnnaxx/status/1233374459387506692,2020-02-28 12:52:40,1582894360,"We don't remember days, we remember moments. #AlltheBrightPlaces","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">We don't remember days, we remember moments. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AlltheBrightPlaces?src=hash""><s>#</s><b><strong>AlltheBrightPlaces</strong></b></a></p>",[],['AlltheBrightPlaces'],False,[],,2,1,0,False,False,,[]
844,ltommoway,𝐥𝐮•🌈𝒔𝒕𝒐𝒓𝒎 ◟̽◞̽,1013819143110447105,1233374451435261952,/ltommoway/status/1233374451435261952,2020-02-28 12:52:38,1582894358,nao vi o filme td ainda ms pelo menos teve cesare pavese e virginia woolf #AlltheBrightPlaces,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""pt"">nao vi o filme td ainda ms pelo menos teve cesare pavese e virginia woolf <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AlltheBrightPlaces?src=hash""><s>#</s><b><strong>AlltheBrightPlaces</strong></b></a></p>",[],['AlltheBrightPlaces'],False,[],,1,0,0,False,False,,[]
845,irenesgom,p,381328179,1233374398490370048,/irenesgom/status/1233374398490370048,2020-02-28 12:52:26,1582894346,"it's still a good movie if u haven't read the book 

and fyi, it's not a romcom. it deals with suicide and mental illness so it might trigger some viewers

#AlltheBrightPlaces https://twitter.com/irenesgom/status/1233365316954013702 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">it's still a good movie if u haven't read the book <img alt=""😅"" aria-label=""Emoji: Smiling face with open mouth and cold sweat"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f605.png"" title=""Smiling face with open mouth and cold sweat""/>

and fyi, it's not a romcom. it deals with suicide and mental illness so it might trigger some viewers

<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AlltheBrightPlaces?src=hash""><s>#</s><b><strong>AlltheBrightPlaces</strong></b></a> <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/irenesgom/status/1233365316954013702"" dir=""ltr"" href=""https://t.co/NKNQ5auRCo"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/irenesgom/status/1233365316954013702""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/irenesgom/stat</span><span class=""invisible"">us/1233365316954013702</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/irenesgom/status/1233365316954013702'],['AlltheBrightPlaces'],False,[],,0,0,0,False,False,,[]
846,YoMaggieFangirl,Maggie ✨,549666170,1233374239945875457,/YoMaggieFangirl/status/1233374239945875457,2020-02-28 12:51:48,1582894308,"I go road to the school affected by the end of the film (which even though, I also loved him a lot) and grateful for the final result.
@jenniferniven I love you so so much  thanks for all. I haven't more words now 
#AllTheBrightPlaces","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I go road to the school affected by the end of the film (which even though, I also loved him a lot) and grateful for the final result.
<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""47536608"" dir=""ltr"" href=""/jenniferniven""><s>@</s><b>jenniferniven</b></a> I love you so so much <img alt=""😭"" aria-label=""Emoji: Loudly crying face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f62d.png"" title=""Loudly crying face""/><img alt=""💖"" aria-label=""Emoji: Sparkling heart"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f496.png"" title=""Sparkling heart""/> thanks for all. I haven't more words now 
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AllTheBrightPlaces?src=hash""><s>#</s><b><strong>AllTheBrightPlaces</strong></b></a></p>",[],['AllTheBrightPlaces'],False,[],,2,0,0,False,False,,[]
847,viancacamato,Vianca Adriana,481162530,1233374153253605376,/viancacamato/status/1233374153253605376,2020-02-28 12:51:27,1582894287,theodore finch  #AlltheBrightPlaces,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">theodore finch <img alt=""🥺"" aria-label=""Emoji: Pleading face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f97a.png"" title=""Pleading face""/> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AlltheBrightPlaces?src=hash""><s>#</s><b><strong>AlltheBrightPlaces</strong></b></a></p>",[],['AlltheBrightPlaces'],False,[],,2,0,0,False,False,,[]
848,baynardream,nadini,2251146710,1233373704706543617,/baynardream/status/1233373704706543617,2020-02-28 12:49:40,1582894180,"Todo mundo decepcionado com #AlltheBrightPlaces  eu estou com medo de assistir, pois esperei tanto por essa adaptação. O livro foi tão importante pra mim.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""pt"">Todo mundo decepcionado com <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AlltheBrightPlaces?src=hash""><s>#</s><b><strong>AlltheBrightPlaces</strong></b></a>  eu estou com medo de assistir, pois esperei tanto por essa adaptação. O livro foi tão importante pra mim.</p>",[],['AlltheBrightPlaces'],False,[],,3,1,0,False,False,,[]
849,belarks,"bee,",93440724,1233373586800422912,/belarks/status/1233373586800422912,2020-02-28 12:49:12,1582894152,I'm watching #AllTheBrightPlaces bc I've got nothing to do. I like Finch's scenes but I always get distracted with my phone during his scenes with Violet. Just ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I'm watching <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AllTheBrightPlaces?src=hash""><s>#</s><b><strong>AllTheBrightPlaces</strong></b></a> bc I've got nothing to do. I like Finch's scenes but I always get distracted with my phone during his scenes with Violet. Just <img alt=""🤷"" aria-label=""Emoji: Person shrugging"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f937.png"" title=""Person shrugging""/></p>",[],['AllTheBrightPlaces'],False,[],,4,0,1,True,False,,[]
850,althea_18,Althea Toledo,59148875,1233373483263909891,/althea_18/status/1233373483263909891,2020-02-28 12:48:48,1582894128,"Just seeing this is hard enough as it is...

@jenniferniven I have to take breaks in between just to collect myself.

#AlltheBrightPlaces pic.twitter.com/ZrgDj7Vvaq","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Just seeing this is hard enough as it is...

<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""47536608"" dir=""ltr"" href=""/jenniferniven""><s>@</s><b>jenniferniven</b></a> I have to take breaks in between just to collect myself.

<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AlltheBrightPlaces?src=hash""><s>#</s><b><strong>AlltheBrightPlaces</strong></b></a> <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/ZrgDj7Vvaq"">pic.twitter.com/ZrgDj7Vvaq</a></p>",[],['AlltheBrightPlaces'],True,['https://pbs.twimg.com/media/ER3So9_U4AIa9j5.jpg'],,6,0,0,False,False,,[]
851,_ItsZaissa,кαтяιиα 💙,235350636,1233373379215806464,/_ItsZaissa/status/1233373379215806464,2020-02-28 12:48:23,1582894103,"YESSSSSS GAHD FINALLY  its hereee i’ve waited YEARS for thisss from book to finally a movie  aghhh my hart 
#AlltheBrightPlaces pic.twitter.com/vGasgbNDKv","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">YESSSSSS GAHD FINALLY <img alt=""😭"" aria-label=""Emoji: Loudly crying face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f62d.png"" title=""Loudly crying face""/><img alt=""😭"" aria-label=""Emoji: Loudly crying face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f62d.png"" title=""Loudly crying face""/> its hereee i’ve waited YEARS for thisss from book to finally a movie <img alt=""😭"" aria-label=""Emoji: Loudly crying face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f62d.png"" title=""Loudly crying face""/><img alt=""😭"" aria-label=""Emoji: Loudly crying face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f62d.png"" title=""Loudly crying face""/><img alt=""😭"" aria-label=""Emoji: Loudly crying face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f62d.png"" title=""Loudly crying face""/> aghhh my hart <img alt=""😭"" aria-label=""Emoji: Loudly crying face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f62d.png"" title=""Loudly crying face""/><img alt=""😭"" aria-label=""Emoji: Loudly crying face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f62d.png"" title=""Loudly crying face""/>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AlltheBrightPlaces?src=hash""><s>#</s><b><strong>AlltheBrightPlaces</strong></b></a> <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/vGasgbNDKv"">pic.twitter.com/vGasgbNDKv</a></p>",[],['AlltheBrightPlaces'],True,['https://pbs.twimg.com/media/ER3SiXbXsAAa3Nb.jpg'],,0,0,0,False,False,,[]
852,js_theus,biscoiTheus,2881009165,1233373279165067264,/js_theus/status/1233373279165067264,2020-02-28 12:47:59,1582894079,"Okay, vamos lá
O filme cortou muita coisa importante do livro
Fizeram o Finch como um cara problemático sem explicar a mente dele
Tem no máximo 40% do livro no filme
E eu chorei mesmo assim
#AlltheBrightPlaces #porlugaresincriveis
#FinchDeservesBetter","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""pt"">Okay, vamos lá
O filme cortou muita coisa importante do livro
Fizeram o Finch como um cara problemático sem explicar a mente dele
Tem no máximo 40% do livro no filme
E eu chorei mesmo assim
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AlltheBrightPlaces?src=hash""><s>#</s><b><strong>AlltheBrightPlaces</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/porlugaresincriveis?src=hash""><s>#</s><b>porlugaresincriveis</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/FinchDeservesBetter?src=hash""><s>#</s><b>FinchDeservesBetter</b></a></p>",[],"['AlltheBrightPlaces', 'porlugaresincriveis', 'FinchDeservesBetter']",False,[],,10,4,0,False,False,,[]
853,sdnisansala,sdnisansala,111292181,1233373008980586496,/sdnisansala/status/1233373008980586496,2020-02-28 12:46:54,1582894014,"I Watched #AllTheBrightPlaces... 
All the Bright Places (2020) - IMDb - https://www.imdb.com/title/tt3907584/ …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I Watched <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AllTheBrightPlaces?src=hash""><s>#</s><b><strong>AllTheBrightPlaces</strong></b></a>... 
All the Bright Places (2020) - IMDb - <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.imdb.com/title/tt3907584/"" dir=""ltr"" href=""https://t.co/lSjiywupDM"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.imdb.com/title/tt3907584/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">imdb.com/title/tt390758</span><span class=""invisible"">4/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://www.imdb.com/title/tt3907584/'],['AllTheBrightPlaces'],False,[],,0,0,0,False,False,,[]
854,dramaticflower1,a.,1082658753135153154,1233372943897518080,/dramaticflower1/status/1233372943897518080,2020-02-28 12:46:39,1582893999,eu só vou poder assistir a noite então não tenho nada o que falar do filme só sigo amando e cuidando dessa história que tem todo meu coraçãozinho #AlltheBrightPlaces,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""pt"">eu só vou poder assistir a noite então não tenho nada o que falar do filme só sigo amando e cuidando dessa história que tem todo meu coraçãozinho <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AlltheBrightPlaces?src=hash""><s>#</s><b><strong>AlltheBrightPlaces</strong></b></a></p>",[],['AlltheBrightPlaces'],False,[],,3,0,0,False,False,,[]
855,HayaxPosie,Rae-ATBP DAY,1079619047854166017,1233372757234212864,/HayaxPosie/status/1233372757234212864,2020-02-28 12:45:54,1582893954,today's the day boys....time to get heartbroken again #AlltheBrightPlaces pic.twitter.com/eugctkGIuJ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">today's the day boys....time to get heartbroken again <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AlltheBrightPlaces?src=hash""><s>#</s><b><strong>AlltheBrightPlaces</strong></b></a> <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/eugctkGIuJ"">pic.twitter.com/eugctkGIuJ</a></p>",[],['AlltheBrightPlaces'],True,['https://pbs.twimg.com/media/ER3R9MbXYAE4ra2.jpg'],,2,0,0,False,False,,[]
856,d3vilsfav,ℒina👩‍🔬,3060239777,1233372455462457346,/d3vilsfav/status/1233372455462457346,2020-02-28 12:44:42,1582893882,#AlltheBrightPlaces is on netflix now and i am SO SCARED theyre going to ruin it because its my favorite book,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AlltheBrightPlaces?src=hash""><s>#</s><b><strong>AlltheBrightPlaces</strong></b></a> is on netflix now and i am SO SCARED theyre going to ruin it because its my favorite book</p>",[],['AlltheBrightPlaces'],False,[],,1,0,0,False,False,,[]
857,kervinxdelmundo,sirius black,1000539952462020610,1233372074040647680,/kervinxdelmundo/status/1233372074040647680,2020-02-28 12:43:12,1582893792,"""You saved my life. Why couldn't I save yours?"" — Violet Markey 

Am I the only one who waited for this line? Unfortunately, the film does not have it.  #AllTheBrightPlaces  @jenniferniven","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">""You saved my life. Why couldn't I save yours?"" — Violet Markey 

Am I the only one who waited for this line? Unfortunately, the film does not have it. <img alt=""🙁"" aria-label=""Emoji: Slightly frowning face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f641.png"" title=""Slightly frowning face""/> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AllTheBrightPlaces?src=hash""><s>#</s><b><strong>AllTheBrightPlaces</strong></b></a> <img alt=""🐦"" aria-label=""Emoji: Bird"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f426.png"" title=""Bird""/><img alt=""🌸"" aria-label=""Emoji: Cherry blossom"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f338.png"" title=""Cherry blossom""/> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""47536608"" dir=""ltr"" href=""/jenniferniven""><s>@</s><b>jenniferniven</b></a></p>",[],['AllTheBrightPlaces'],False,[],,2,0,1,True,False,,[]
858,ShanyaOfficial,𝐒𝐡𝐚𝐧𝐲𝐚,969659161,1233371960261787648,/ShanyaOfficial/status/1233371960261787648,2020-02-28 12:42:44,1582893764,"#AlltheBrightPlaces movie was so beautiful. In conclusion, thank you @jenniferniven for writing the book and the movie. Thank you @standup4justice for being the one and only Finch. Here's my thoughts that I wrote on Letterboxdhttps://boxd.it/10zlaJ ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AlltheBrightPlaces?src=hash""><s>#</s><b><strong>AlltheBrightPlaces</strong></b></a> movie was so beautiful. In conclusion, thank you <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""47536608"" dir=""ltr"" href=""/jenniferniven""><s>@</s><b>jenniferniven</b></a> for writing the book and the movie. Thank you <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2851234272"" dir=""ltr"" href=""/standup4justice""><s>@</s><b>standup4justice</b></a> for being the one and only Finch. Here's my thoughts that I wrote on Letterboxd<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://boxd.it/10zlaJ"" dir=""ltr"" href=""https://t.co/irqenoxzIs"" rel=""nofollow noopener"" target=""_blank"" title=""https://boxd.it/10zlaJ""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">boxd.it/10zlaJ</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",['https://boxd.it/10zlaJ'],['AlltheBrightPlaces'],False,[],,1,0,0,False,False,,[]
859,dani_girl573,Dani,1170461149243904000,1233371940577955843,/dani_girl573/status/1233371940577955843,2020-02-28 12:42:40,1582893760,#AlltheBrightPlaces giving me so many feels. ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AlltheBrightPlaces?src=hash""><s>#</s><b><strong>AlltheBrightPlaces</strong></b></a> giving me so many feels. <img alt=""😭"" aria-label=""Emoji: Loudly crying face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f62d.png"" title=""Loudly crying face""/></p>",[],['AlltheBrightPlaces'],False,[],,0,0,0,False,False,,[]
860,FitnessByBlue,Zara-Blue u/6845,18078366,1233371895355133952,/FitnessByBlue/status/1233371895355133952,2020-02-28 12:42:29,1582893749,"Also super surprised that Netflix didn’t have a trigger warning at the start considering what happens. 

#AlltheBrightPlaces is NOT some romantic teen movie no matter what the trailer may lead you to believe.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Also super surprised that Netflix didn’t have a trigger warning at the start considering what happens. 

<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AlltheBrightPlaces?src=hash""><s>#</s><b><strong>AlltheBrightPlaces</strong></b></a> is NOT some romantic teen movie no matter what the trailer may lead you to believe.</p>",[],['AlltheBrightPlaces'],False,[],,2,1,2,True,False,,[]
